player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0036358,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,14,113.0,2,0.0,0.0,6.0,8.38835913920775,0,135,181,1749.0,12,3.0,1.0,1722.0,680.0,80.0,102.46698511857049,1,18.67070490324012,4.983550836418484,6.136822896298897,11.771102282036953,0.0,270.2,405.20000000000005,17,0.2947882736156352,0.3591989987484355,0.33284385707293196,0.7295416094222013,0.3753218884120172,0.3333333333333333,0.34934497816593885,0.3471698113207547,0.3543276108726753,0.3669241773962804,2.8485342019543975,0.2371809880590026
00-0036358,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,14,70.0,0,0.0,0.0,4.0,-3.840353861131007,0,101,152,1194.0,6,1.0,1.0,1190.0,537.0,54.0,19.67804506383846,1,16.036403573984664,4.236790593519564,4.532353900363208,9.527833620533592,0.0,162.4,263.40000000000003,15,0.26480836236933797,0.2831310968355936,0.2945693911135491,0.6237174210224818,0.3227027027027027,0.2727272727272727,0.31213872832369943,0.3076923076923077,0.2977149877149877,0.3127076167076167,2.0801393728222997,0.21058522545570837
00-0036360,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,70,223.0,1,0.0,0.0,12.0,-14.841648981469916,0,17,22,188.0,1,0.0,0.0,-54.0,228.0,7.0,3.835840685906144,0,-33.28484848484848,0.6148305707809493,-0.27161852922966345,0.7321128857106595,0.0,53.10000000000001,70.10000000000001,15,0.03819444444444445,-0.014281935995768316,0.095,0.045866117870052014,0.047558816089046295,0.04,0.035897435897435895,0.03636363636363636,0.04377940804452315,0.04604705287123704,0.3263888888888889,0.052106562007552114
00-0036360,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,13,46.0,0,0.0,0.0,2.0,-1.9589731086743996,0,3,5,24.0,0,0.0,0.0,-4.0,35.0,1.0,0.4821196190896444,0,-2.5,0.14328808446455504,-0.016129032258064516,0.2036418041161874,0.0,7.0,10.0,2,0.0641025641025641,-0.006097560975609756,0.1346153846153846,0.09127579737335834,0.05240174672489083,0.0,0.045454545454545456,0.041666666666666664,0.026200873362445413,0.04192139737991266,0.3076923076923077,0.07111363959607453
00-0036364,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,32.0,0,1.0,0.0,3.0,-0.9344028087216429,0,11,16,83.0,0,0.0,0.0,80.0,57.0,2.0,-2.2484922103737435,0,3.061111111111111,0.5696539772439206,0.3095153782321997,1.0711417306284208,0.0,11.5,22.5,8,0.06015037593984962,0.03844305622296973,0.07080745341614907,0.12098000888815022,0.04737442922374429,0.0,0.02247191011235955,0.019417475728155338,0.023687214611872145,0.03789954337899543,0.31203007518796994,0.03355804796563656
00-0036370,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,107,405.0,2,1.0,1.0,21.0,-26.154033202018944,0,8,12,32.0,0,0.0,0.0,15.0,39.0,0.0,-5.66513554926496,0,0.05980861244019131,0.3328726489131682,0.07224810348101923,0.5498826458064657,0.0,53.7,61.7,17,0.0189873417721519,0.003169237270230298,0.017922794117647058,0.031016402474412084,0.0074211502782931356,0.0,0.0,0.0,0.0037105751391465678,0.005936920222634509,0.05063291139240506,0.0424673751445405
00-0036370,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,0.0,-0.3866508222417906,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028248587570621473
00-0036387,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,17.0,0,0.0,0.0,1.0,1.2200781891588122,0,7,23,138.0,0,0.0,0.0,359.0,18.0,5.0,-11.385845331475139,0,4.7826142783769905,0.7508710447790046,1.3550190321479663,2.0748198896720833,1.0,21.5,28.5,9,0.08333333333333333,0.17598039215686276,0.01958650707290533,0.2657843137254902,0.07809847198641766,0.0,0.0625,0.054945054945054944,0.03904923599320883,0.06247877758913413,0.5,0.045203654358583936
00-0036387,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,-3.0,0,0.0,0.0,0.0,-2.341636659926735,0,7,12,100.0,0,1.0,1.0,123.0,26.0,3.0,-7.275862330124428,0,4.974121180003532,0.40206922620715724,0.3870872104601271,0.8740648866328248,0.0,7.7,14.7,7,0.05504587155963303,0.058599333015721775,0.03773584905660377,0.12944827375202697,0.05549389567147614,0.0,0.038461538461538464,0.03488372093023256,0.02774694783573807,0.044395116537180916,0.45871559633027525,0.0244315915436777
00-0036389,2023,REG,352,538,3858.0,23,15.0,36.0,222.0,5,1,4638.0,1697.0,185.0,63.33172199597199,0,14.378118028863168,2.1915037332027754,157,605.0,15,4.0,4.0,68.0,21.28859406406032,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,356.82,356.82,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24152215408358038
00-0036389,2024,REG,248,361,2903.0,18,5.0,38.0,271.0,5,3,2814.0,1375.0,139.0,41.36266696927139,0,15.019307410783203,2.1815953093021516,150,630.0,14,4.0,2.0,62.0,42.63827943167077,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,315.12,315.12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24019391130691953
00-0036407,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,54,87,758.0,2,1.0,0.0,1109.0,323.0,28.0,16.952773686104997,0,13.37055337010474,3.1809652033789964,5.911019681948512,8.909161582432453,0.0,87.80000000000001,141.8,16,0.18162839248434237,0.30660768592756427,0.16223003515821197,0.517728737468565,0.2236647978754795,0.07692307692307693,0.1958041958041958,0.17751479289940827,0.1502939373992782,0.194316453684999,1.582463465553236,0.11416517720561005
00-0036407,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,90,145,1229.0,4,0.0,0.0,1611.0,387.0,57.0,37.6395588668923,2,12.3672320226525,3.8496619621177595,5.685172060796388,9.75411338573411,0.0,150.9,240.9,17,0.21936459909228442,0.3134851138353765,0.2261835184102864,0.5798349897067279,0.3168342356277391,0.21052631578947367,0.31666666666666665,0.3065326633165829,0.2636802757086064,0.29557265166008606,1.859304084720121,0.18547033552499884
00-0036410,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,42,76,656.0,5,0.0,0.0,973.0,235.0,33.0,26.474022851910785,0,9.297415899552526,2.1094866541325166,4.448408116085806,6.2781156624588395,0.0,95.60000000000001,137.6,12,0.17117117117117117,0.35407569141193596,0.13552479815455595,0.5400173098863055,0.21714664018536908,0.3125,0.2214765100671141,0.23030303030303031,0.26482332009268456,0.23621731214829528,1.4774774774774775,0.13341865922004384
00-0036410,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,73,109,911.0,10,1.0,1.0,1067.0,228.0,48.0,57.34829599279861,0,10.711024695073494,3.1320638070461313,4.145518094027732,7.599958376388609,0.0,149.1,222.10000000000002,12,0.23956043956043957,0.32972805933250926,0.14578005115089515,0.6231231068066667,0.2542562098799888,0.3225806451612903,0.26519337016574585,0.27358490566037735,0.28841842752063956,0.2679210969362491,2.002197802197802,0.17218122054080873
00-0036414,2023,REG,0,0,0.0,0,0.0,1.0,7.0,0,0,0.0,0.0,0.0,-1.5187924897181801,0,0.0,0.0,60,167.0,2,0.0,0.0,12.0,-4.78788391471329,0,11,12,70.0,0,0.0,0.0,-13.0,78.0,2.0,1.2472380947438069,0,-3.6666666666666665,0.37281619759464285,-0.062496493895216124,0.515476750665313,0.0,35.7,46.7,7,0.04780876494023904,-0.007190265486725664,0.09948979591836735,0.06596093502097802,0.03785830178474851,0.0,0.02127659574468085,0.01904761904761905,0.018929150892374257,0.030286641427798813,0.2788844621513944,0.07515771855285182
00-0036414,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,104,444.0,2,1.0,1.0,21.0,-18.5232545894105,0,14,18,68.0,3,0.0,0.0,-27.0,83.0,4.0,-1.0221885307149088,0,-6.8177655677655675,0.49624555723507296,-0.08834708560682336,0.6825253759278331,0.0,79.2,93.2,15,0.032846715328467155,-0.006348459910651305,0.044125465178096755,0.04419130506417969,0.016267942583732056,0.10344827586206896,0.018957345971563982,0.029166666666666667,0.05985810922290051,0.03370400923939944,0.12408759124087591,0.06587969180745035
00-0036415,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,-0.17589182499796152,0,20,43,209.0,0,0.0,0.0,686.0,25.0,10.0,-17.639562277257596,0,4.262861477263741,1.3278030185260297,2.6082788762165174,3.817499741140607,0.0,21.3,41.300000000000004,14,0.09110169491525423,0.17675856737954135,0.01580278128950695,0.27805939627651444,0.06073815751235106,0.0,0.06060606060606061,0.055865921787709494,0.03036907875617553,0.04859052600988085,0.4427966101694915,0.03665116609279046
00-0036415,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,24,40,276.0,2,0.0,0.0,465.0,78.0,12.0,2.06995269989443,0,9.721974689195777,1.530227996779721,2.1164214342399257,3.776836999137529,0.0,39.6,63.6,15,0.09029345372460497,0.13124470787468248,0.05342465753424658,0.24043594688665346,0.08579421821572894,0.1,0.08391608391608392,0.08588957055214724,0.09289710910786447,0.08863537457258316,0.6230248306997742,0.05504206044241354
00-0036422,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,22,35,204.0,3,0.0,0.0,226.0,98.0,10.0,-1.0960956305936742,0,13.192445961679708,1.229387733913596,1.4363607185850884,2.849534103879956,0.0,38.4,60.400000000000006,16,0.0708502024291498,0.0623104494072236,0.049073610415623435,0.15612366316950357,0.05909617612977984,0.12,0.06802721088435375,0.0755813953488372,0.08954808806488992,0.07127694090382387,0.41295546558704455,0.0482435821658493
00-0036422,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,22,188.0,2,0.0,0.0,125.0,98.0,8.0,5.873607747751521,0,26.271881354329217,0.6826686358765905,0.4890568099750733,1.366342720797437,0.0,30.8,43.8,13,0.049107142857142856,0.04087638979725311,0.05850746268656717,0.10636182612351677,0.06340640809443508,0.08695652173913043,0.058823529411764705,0.06289308176100629,0.07518146491678276,0.06811643082337415,0.41964285714285715,0.03875763206795858
00-0036423,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,10.0,0.0,0.0,-0.4250669404864311,0,0.0,0.023809523809523808,0.033444816053511704,0.059125656951743905,0.0,0.0,0.0,1,0.020833333333333332,0.028409090909090908,0.0,0.05397727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036424,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,78.0,0,0.0,0.0,66.0,32.0,3.0,3.0557512908417266,0,12.795883361921097,0.24716689934081237,0.3783792259918689,0.6356158072055268,0.0,7.800000000000001,12.8,4,0.05343511450381679,0.05851063829787234,0.08060453400503778,0.12696118239402307,0.07449856733524356,0.0,0.057692307692307696,0.05357142857142857,0.03724928366762178,0.05959885386819485,0.5954198473282443,0.03530255391913509
00-0036425,2023,REG,0,0,0.0,0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,-0.5178517469903454,0,0.0,0.0,10,36.0,0,0.0,0.0,2.0,0.15626433113357052,0,6,9,26.0,0,0.0,0.0,-15.0,31.0,1.0,-7.687290642526932,0,1.6333333333333329,0.29337773285141705,-0.010426796705713115,0.4327678415831264,0.0,6.2,12.200000000000001,10,0.026627218934911243,-0.006092607636068237,0.028105167724388033,0.035066742293512275,0.0106951871657754,0.0,0.008547008547008548,0.007692307692307693,0.0053475935828877,0.008556149732620321,0.07692307692307693,0.014886399687629646
00-0036425,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,49.0,0,0.0,0.0,4.0,1.2810716775711626,0,3,3,11.0,1,0.0,0.0,-9.0,20.0,1.0,1.6203214058768936,0,-1.0833333333333335,0.08795498084291188,-0.031733206353015284,0.10971922681725711,1.0,18.0,21.0,7,0.013513513513513514,-0.006617647058823529,0.020964360587002098,0.014976152623211447,0.006966434452184927,0.125,0.012195121951219513,0.022222222222222223,0.06598321722609246,0.030573147561747942,0.04954954954954955,0.03262085249161178
00-0036427,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,8.0,1,0.0,0.0,16.0,1.0,1.0,1.852269433264155,0,0.5,0.13043478260869565,0.1038961038961039,0.2683794466403162,0.0,6.8,8.8,1,0.125,0.10062893081761007,0.015384615384615385,0.26800314465408803,0.049079754601226995,0.5,0.09090909090909091,0.15384615384615385,0.2745398773006135,0.1392638036809816,0.3333333333333333,0.11178861788617887
00-0036427,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,26,41,291.0,1,0.0,0.0,229.0,183.0,10.0,-2.6642196009207817,0,12.91580434163091,1.270780564963253,1.055343171475597,2.644911067477797,0.0,35.1,61.1,11,0.10817941952506596,0.08333333333333333,0.1383219954648526,0.2289357959542656,0.1053584359160029,0.07142857142857142,0.07575757575757576,0.07534246575342465,0.08839350367228715,0.09857246301851662,0.7678100263852242,0.06690904312402812
00-0036429,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,32.0,0,0.0,0.0,12.0,20.0,1.0,1.6073824221966788,0,6.318181818181818,0.11037037037037037,0.04743700962972253,0.19876146229636132,0.0,3.2,6.2,3,0.03571428571428571,0.014943960149439602,0.05509641873278237,0.06552659669098025,0.04177545691906005,0.0,0.03125,0.027777777777777776,0.020887728459530026,0.03342036553524804,0.38095238095238093,0.021835599070226103
00-0036429,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,12,46.0,0,0.0,0.0,35.0,21.0,3.0,-5.707397807738744,0,8.716666666666667,0.49603515647565993,0.19492455004746143,0.8804999197467128,0.0,4.6000000000000005,11.6,8,0.04838709677419355,0.017064846416382253,0.02530120481927711,0.08623252229439612,0.024691358024691357,0.0,0.03488372093023256,0.03225806451612903,0.012345679012345678,0.019753086419753086,0.18548387096774194,0.01843552334636534
00-0036438,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,24,125.0,0,0.0,0.0,255.0,8.0,5.0,-1.6298732738878616,0,6.181472559698366,0.8247999827154806,1.0225724052038148,1.9530006577158912,0.0,12.5,24.5,10,0.0781758957654723,0.10115033716779057,0.010723860589812333,0.1981841133824409,0.07246376811594203,0.0,0.07042253521126761,0.06578947368421052,0.036231884057971016,0.05797101449275363,0.40716612377850164,0.041224970553592456
00-0036438,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,16.0,0.0,0.0,-0.5321595503482968,0,0.0,0.024390243902439025,0.0399002493765586,0.06451554041724956,0.0,0.0,0.0,1,0.021739130434782608,0.036281179138321996,0.0,0.06163363896283151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036442,2023,REG,244,365,2309.0,15,6.0,24.0,180.0,2,1,2347.0,1239.0,115.0,6.095037059046859,0,10.068844015755406,0.8966607054357085,31,88.0,0,0.0,0.0,9.0,-3.5122415173973422,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,147.16,147.16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1752572408536585
00-0036442,2024,REG,460,652,4918.0,43,9.0,48.0,278.0,9,5,4614.0,2192.0,253.0,117.02095542445556,0,18.955063153779086,2.784136555093941,42,201.0,2,2.0,0.0,16.0,16.052818928466877,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,372.82,372.82,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21040453293602418
00-0036450,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,24,42.0,0,0.0,0.0,0.0,-11.136832802963909,0,2,5,2.0,0,0.0,0.0,-2.0,1.0,0.0,-4.583285461587366,0,2.5,0.14511096462315975,0.00229362735653673,0.21927198608431533,0.0,4.4,6.4,5,0.02717391304347826,-0.0013157894736842105,0.0016806722689075631,0.039708237986270024,0.0016273393002441008,0.0,0.0,0.0,0.0008136696501220504,0.0013018714401952809,0.010869565217391304,0.015438054805094558
00-0036450,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,4.0,0,0.0,0.0,0.0,-0.6325344105716795,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034904013961605585
00-0036463,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,17.0,0,0.0,0.0,37.0,0.0,1.0,-3.7777424185769632,0,1.0,0.06703296703296703,0.1526848293827267,0.20742883111735924,0.0,1.7000000000000002,2.7,2,0.03225806451612903,0.06218487394957983,0.0,0.09813499593385741,0.04,0.0,0.047619047619047616,0.045454545454545456,0.02,0.032,0.27419354838709675,0.017786561264822136
00-0036482,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,45.0,0,0.0,0.0,73.0,8.0,1.0,1.1621588364942,0,0.7894736842105263,0.09728506787330317,0.3046075085324232,0.35915285778265094,0.0,4.5,5.5,2,0.043478260869565216,0.1280701754385965,0.06451612903225806,0.16767353165522503,0.12396694214876033,,0.07692307692307693,0.07692307692307693,,,0.6521739130434783,0.04492729946087241
00-0036493,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,14,16.0,0,1.0,1.0,1.0,-11.443214091501432,0,5,6,14.0,0,1.0,1.0,-6.0,20.0,0.0,-8.510520981624722,0,-2.3333333333333335,0.15384615384615385,-0.027522935779816515,0.21150317572335922,0.0,-0.9999999999999998,4.0,2,0.08823529411764706,-0.011904761904761904,0.078125,0.12282913165266107,0.03309692671394799,0.0,0.0,0.0,0.016548463356973995,0.026477541371158392,0.20588235294117646,0.02919281856663261
00-0036497,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,18,83.0,0,0.0,0.0,152.0,31.0,4.0,-0.08781309308533114,0,6.169862155388471,0.4980792940111176,0.5006253948154679,1.0975567173875038,0.0,8.3,19.3,9,0.056074766355140186,0.060727127447063524,0.030845771144278607,0.13269385149036111,0.036071273359408955,0.0,0.037383177570093455,0.03418803418803419,0.018035636679704477,0.028857018687527165,0.2585669781931464,0.025310147664384816
00-0036497,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,5,41.0,0,0.0,0.0,40.0,17.0,3.0,1.9941945006139576,0,3.2549019607843137,0.18095238095238095,0.1913804756243241,0.4053949043655983,0.0,4.1,7.1,3,0.058823529411764705,0.055710306406685235,0.06181818181818182,0.13280353924299523,0.0629800307219662,0.0,0.09375,0.08333333333333333,0.0314900153609831,0.05038402457757296,0.4823529411764706,0.03108037121344773
00-0036504,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,18.0,0,0.0,0.0,10.0,8.0,1.0,2.6709000263363123,0,1.8,0.03571428571428571,0.05434782608695652,0.09161490683229813,0.0,1.8,2.8,1,0.03333333333333333,0.05649717514124294,0.09876543209876543,0.09519774011299435,0.13636363636363635,0.0,0.125,0.1111111111111111,0.06818181818181818,0.10909090909090909,0.6,0.0639561443581544
00-0036510,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,28.0,0,0.0,0.0,19.0,20.0,1.0,-2.6562005399609916,0,2.0,0.0904040404040404,0.11357995035631355,0.21511202585548006,0.0,2.8000000000000003,4.800000000000001,2,0.0425531914893617,0.06375838926174497,0.05698005698005698,0.11483649864343853,0.058577405857740586,0.0,0.045454545454545456,0.041666666666666664,0.029288702928870293,0.04686192468619247,0.2978723404255319,0.02681264663166127
00-0036510,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,8,47.0,1,0.0,0.0,37.0,34.0,3.0,2.718543706985656,0,18.53846153846154,0.24150429890835898,0.22485163877315287,0.5196525955037454,0.0,10.7,15.7,6,0.03864734299516908,0.03306523681858802,0.04533333333333334,0.08442320394762404,0.03697875688434304,0.08333333333333333,0.046153846153846156,0.05194805194805195,0.06015604510883818,0.046249672174141096,0.22705314009661837,0.0316890037138705
00-0036527,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,33.0,1,0.0,0.0,1.0,0.9227779415086843,0,16,29,158.0,1,0.0,0.0,255.0,83.0,9.0,-11.291553855403173,0,4.559192281148803,0.8335753974021237,1.2144814776788007,2.100500130478346,0.0,31.1,47.1,10,0.07692307692307693,0.11053315994798439,0.06161841128433556,0.2038111433430029,0.06355591311343524,0.09090909090909091,0.07086614173228346,0.07246376811594203,0.07723250201126308,0.06902654867256638,0.41909814323607425,0.060443509060109854
00-0036534,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,22.0,0,0.0,0.0,9.0,13.0,1.0,1.243641886394471,0,2.4444444444444446,0.03225806451612903,0.03488372093023256,0.07280570142535633,0.0,2.2,3.2,1,0.030303030303030304,0.036885245901639344,0.05485232067510549,0.07496274217585694,0.04899777282850779,0.0,0.045454545454545456,0.038461538461538464,0.024498886414253896,0.039198218262806235,0.6666666666666666,0.01910904096500657
00-0036550,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,18.0,0,0.0,0.0,1.0,2.5212486889213324,0,32,56,367.0,1,0.0,0.0,811.0,59.0,20.0,3.5081551851469532,0,8.490186828333282,2.035257940767541,3.3021963021386074,5.364424322648336,0.0,44.5,76.5,15,0.12527964205816555,0.21347723085022374,0.03493191237418591,0.35870124776742734,0.10340941110171879,0.041666666666666664,0.12269938650306748,0.11229946524064172,0.07253803888419273,0.09106086221470837,0.8210290827740492,0.054593722792344035
00-0036550,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,45,72,756.0,9,0.0,0.0,973.0,184.0,35.0,44.981979110995624,0,13.58336519566297,2.697318328675541,4.521404688870109,7.210960775222388,0.0,129.60000000000002,174.60000000000002,16,0.16326530612244897,0.25605263157894737,0.0926019124308002,0.44974006444683134,0.19129554655870445,0.23076923076923078,0.18617021276595744,0.19383259911894274,0.21103238866396762,0.19919028340080974,1.7142857142857142,0.10603796960973655
00-0036554,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7.0,0,0.0,0.0,0.0,0.3455071428325027,0,80,109,1297.0,8,1.0,0.0,1186.0,549.0,53.0,71.10388174884807,1,17.283730107586596,3.408650363608477,4.450631713384702,8.228417744782007,0.0,180.4,260.4,15,0.21083172147001933,0.2674182638105975,0.3055091819699499,0.530182193253507,0.3248184322564488,0.32,0.28342245989304815,0.28773584905660377,0.3224092161282244,0.32385474580515905,2.508704061895551,0.19860882299103053
00-0036554,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,68,99,1006.0,7,0.0,0.0,1083.0,365.0,48.0,42.83286833071891,0,11.821014610549446,2.944665756519161,4.1459262498369975,7.31914700966464,0.0,142.60000000000002,210.60000000000002,12,0.23798076923076922,0.33790951638065525,0.2707715133531157,0.627298766950678,0.3391773432231962,0.4666666666666667,0.3310344827586207,0.34375,0.40292200494493147,0.3646752079118903,2.418269230769231,0.21427699320336985
